0 Intro,1 Verse,2 Chorus,3 Instrumental,4 Bridge,5 End,,,
0.13,0.03,0.00,0.44,0.07,0.33,0.00,9.37,3.00
0.13,0.03,0.00,0.44,0.07,0.33,0.00,9.39,3.00
0.13,0.03,0.00,0.45,0.07,0.32,0.00,9.42,3.00
0.13,0.03,0.00,0.46,0.07,0.32,0.00,9.44,3.00
0.12,0.03,0.00,0.47,0.07,0.31,0.00,9.47,3.00
0.12,0.03,0.00,0.47,0.07,0.31,0.00,9.49,3.00
0.11,0.03,0.00,0.48,0.07,0.31,0.00,9.52,3.00
0.11,0.03,0.00,0.47,0.06,0.32,0.00,9.54,3.00
0.11,0.03,0.00,0.46,0.06,0.33,0.00,9.57,3.00
0.11,0.03,0.00,0.46,0.07,0.33,0.00,9.59,3.00
0.11,0.03,0.00,0.46,0.07,0.33,0.00,9.62,3.00
0.11,0.03,0.00,0.46,0.07,0.33,0.00,9.64,3.00
0.11,0.03,0.00,0.47,0.07,0.32,0.00,9.67,3.00
0.11,0.03,0.00,0.49,0.06,0.31,0.00,9.69,3.00
0.10,0.03,0.00,0.50,0.06,0.31,0.00,9.72,3.00
0.10,0.03,0.00,0.50,0.06,0.31,0.00,9.74,3.00
0.10,0.03,0.00,0.50,0.06,0.31,0.00,9.77,3.00
0.10,0.03,0.00,0.49,0.06,0.32,0.00,9.79,3.00
0.10,0.03,0.00,0.48,0.06,0.32,0.00,9.82,3.00
0.10,0.03,0.00,0.48,0.07,0.32,0.00,9.84,3.00
0.10,0.04,0.00,0.48,0.07,0.32,0.00,9.87,3.00
0.10,0.04,0.00,0.47,0.07,0.32,0.00,9.89,3.00
0.10,0.04,0.00,0.47,0.07,0.32,0.00,9.92,3.00
0.10,0.04,0.00,0.46,0.07,0.32,0.00,9.94,3.00
0.10,0.05,0.00,0.46,0.08,0.32,0.00,9.97,3.00
0.10,0.05,0.00,0.45,0.08,0.32,0.00,9.99,3.00
0.10,0.05,0.00,0.45,0.08,0.31,0.00,10.02,3.00
0.11,0.05,0.00,0.44,0.08,0.31,0.00,10.04,3.00
0.11,0.06,0.00,0.43,0.08,0.32,0.00,10.07,3.00
0.11,0.06,0.00,0.43,0.09,0.32,0.00,10.09,3.00
0.12,0.06,0.00,0.42,0.09,0.32,0.00,10.12,3.00
0.12,0.06,0.00,0.41,0.09,0.32,0.00,10.14,3.00
0.12,0.06,0.00,0.41,0.09,0.32,0.00,10.17,3.00
0.13,0.06,0.00,0.40,0.09,0.32,0.00,10.19,3.00
0.13,0.06,0.00,0.40,0.09,0.32,0.00,10.22,3.00
0.13,0.06,0.00,0.40,0.09,0.32,0.00,10.24,3.00
0.13,0.06,0.00,0.39,0.09,0.33,0.00,10.26,3.00
0.13,0.06,0.00,0.38,0.09,0.33,0.00,10.29,3.00
0.13,0.06,0.00,0.38,0.10,0.33,0.00,10.31,3.00
0.14,0.06,0.00,0.38,0.10,0.33,0.00,10.34,3.00
0.14,0.06,0.00,0.37,0.10,0.33,0.00,10.36,3.00
0.14,0.06,0.00,0.37,0.10,0.33,0.00,10.39,3.00
0.14,0.06,0.00,0.37,0.10,0.33,0.00,10.41,3.00
0.14,0.06,0.00,0.37,0.10,0.33,0.00,10.44,3.00
0.14,0.06,0.00,0.37,0.10,0.33,0.00,10.46,3.00
0.14,0.06,0.00,0.37,0.10,0.33,0.00,10.49,3.00
0.14,0.07,0.00,0.37,0.10,0.33,0.00,10.51,3.00
0.14,0.07,0.00,0.36,0.10,0.33,0.00,10.54,3.00
0.15,0.07,0.00,0.36,0.10,0.33,0.00,10.56,3.00
0.15,0.06,0.00,0.36,0.10,0.33,0.00,10.59,3.00
0.15,0.06,0.00,0.36,0.10,0.33,0.00,10.61,3.00
0.15,0.06,0.00,0.36,0.10,0.33,0.00,10.64,3.00
0.15,0.06,0.00,0.36,0.10,0.33,0.00,10.66,3.00
0.15,0.06,0.00,0.36,0.10,0.33,0.00,10.69,3.00
0.15,0.06,0.00,0.36,0.09,0.33,0.00,10.71,3.00
0.15,0.06,0.00,0.36,0.09,0.34,0.00,10.74,3.00
0.15,0.06,0.00,0.36,0.09,0.34,0.00,10.76,3.00
0.15,0.06,0.00,0.36,0.09,0.33,0.00,10.79,3.00
0.15,0.06,0.00,0.36,0.09,0.33,0.00,10.81,3.00
0.15,0.06,0.00,0.37,0.09,0.33,0.00,10.84,3.00
0.15,0.06,0.00,0.37,0.09,0.33,0.00,10.86,3.00
0.15,0.05,0.00,0.38,0.09,0.33,0.00,10.89,3.00
0.15,0.05,0.00,0.38,0.09,0.33,0.00,10.91,3.00
0.15,0.05,0.00,0.38,0.09,0.33,0.00,10.94,3.00
0.15,0.05,0.00,0.39,0.08,0.33,0.00,10.96,3.00
0.15,0.05,0.00,0.39,0.08,0.33,0.00,10.99,3.00
0.15,0.05,0.00,0.39,0.08,0.33,0.00,11.01,3.00
0.15,0.05,0.00,0.39,0.08,0.33,0.00,11.04,3.00
0.15,0.04,0.00,0.40,0.08,0.33,0.00,11.06,3.00
0.15,0.04,0.00,0.40,0.08,0.33,0.00,11.09,3.00
0.14,0.04,0.00,0.41,0.08,0.32,0.00,11.11,3.00
0.14,0.04,0.00,0.42,0.08,0.32,0.00,11.14,3.00
0.13,0.04,0.00,0.43,0.08,0.32,0.00,11.16,3.00
0.13,0.04,0.00,0.43,0.08,0.32,0.00,11.19,3.00
0.13,0.04,0.00,0.43,0.08,0.33,0.00,11.21,3.00
0.12,0.04,0.00,0.43,0.08,0.33,0.00,11.24,3.00
0.12,0.04,0.00,0.43,0.08,0.33,0.00,11.26,3.00
0.12,0.04,0.00,0.43,0.08,0.33,0.00,11.29,3.00
0.12,0.04,0.00,0.43,0.08,0.33,0.00,11.31,3.00
0.11,0.04,0.00,0.43,0.08,0.33,0.00,11.34,3.00
0.11,0.05,0.00,0.44,0.08,0.32,0.00,11.36,3.00
0.11,0.05,0.00,0.44,0.08,0.32,0.00,11.39,3.00
0.11,0.05,0.00,0.44,0.08,0.32,0.00,11.41,3.00
0.11,0.05,0.00,0.43,0.08,0.32,0.00,11.44,3.00
0.12,0.05,0.00,0.43,0.08,0.32,0.00,11.46,3.00
0.12,0.05,0.00,0.43,0.08,0.32,0.00,11.49,3.00
0.12,0.05,0.00,0.43,0.08,0.32,0.00,11.51,3.00
0.12,0.05,0.00,0.43,0.08,0.32,0.00,11.54,3.00
0.12,0.05,0.00,0.43,0.08,0.32,0.00,11.56,3.00
0.12,0.05,0.00,0.42,0.08,0.33,0.00,11.59,3.00
0.12,0.05,0.00,0.41,0.08,0.33,0.00,11.61,3.00
0.12,0.05,0.00,0.40,0.08,0.34,0.00,11.64,3.00
0.13,0.05,0.00,0.39,0.09,0.34,0.00,11.66,3.00
0.13,0.05,0.00,0.40,0.09,0.34,0.00,11.69,3.00
0.13,0.05,0.00,0.40,0.09,0.33,0.00,11.71,3.00
0.13,0.05,0.00,0.40,0.09,0.33,0.00,11.74,3.00
0.13,0.05,0.00,0.40,0.08,0.33,0.00,11.76,3.00
0.13,0.05,0.00,0.40,0.08,0.33,0.00,11.79,3.00
0.13,0.05,0.00,0.40,0.08,0.33,0.00,11.81,3.00
0.13,0.05,0.00,0.40,0.08,0.33,0.00,11.84,3.00
0.13,0.05,0.00,0.40,0.08,0.33,0.00,11.86,3.00
0.14,0.05,0.00,0.40,0.08,0.33,0.00,11.89,3.00
0.14,0.05,0.00,0.40,0.08,0.33,0.00,11.91,3.00
0.14,0.05,0.00,0.40,0.08,0.33,0.00,11.94,3.00
0.14,0.05,0.00,0.40,0.08,0.33,0.00,11.96,3.00
0.14,0.04,0.00,0.41,0.08,0.33,0.00,11.99,3.00
0.14,0.04,0.00,0.41,0.08,0.33,0.00,12.01,3.00
0.14,0.04,0.00,0.42,0.08,0.32,0.00,12.04,3.00
0.14,0.04,0.00,0.42,0.08,0.32,0.00,12.06,3.00
0.13,0.04,0.00,0.43,0.08,0.32,0.00,12.09,3.00
0.13,0.04,0.00,0.43,0.08,0.32,0.00,12.11,3.00
0.13,0.04,0.00,0.43,0.07,0.33,0.00,12.14,3.00
0.13,0.04,0.00,0.43,0.07,0.33,0.00,12.16,3.00
0.13,0.04,0.00,0.43,0.07,0.33,0.00,12.19,3.00
0.13,0.04,0.00,0.43,0.07,0.33,0.00,12.21,3.00
0.13,0.04,0.00,0.43,0.07,0.33,0.00,12.24,3.00
0.13,0.04,0.00,0.43,0.07,0.33,0.00,12.26,3.00
0.13,0.04,0.00,0.44,0.07,0.33,0.00,12.29,3.00
0.13,0.03,0.00,0.44,0.07,0.33,0.00,12.31,3.00
0.12,0.03,0.00,0.44,0.07,0.33,0.00,12.34,3.00
0.12,0.03,0.00,0.45,0.07,0.33,0.00,12.36,3.00
0.12,0.03,0.00,0.45,0.07,0.33,0.00,12.39,3.00
0.12,0.03,0.00,0.45,0.07,0.33,0.00,12.41,3.00
0.12,0.03,0.00,0.45,0.07,0.33,0.00,12.44,3.00
0.12,0.03,0.00,0.45,0.07,0.33,0.00,12.46,3.00
0.12,0.03,0.00,0.45,0.07,0.33,0.00,12.49,3.00
0.12,0.03,0.00,0.46,0.07,0.33,0.00,12.51,3.00
0.12,0.03,0.00,0.46,0.06,0.33,0.00,12.54,3.00
0.12,0.03,0.00,0.46,0.06,0.33,0.00,12.56,3.00
0.12,0.03,0.00,0.46,0.06,0.33,0.00,12.59,3.00
0.12,0.03,0.00,0.47,0.06,0.33,0.00,12.61,3.00
0.12,0.03,0.00,0.47,0.06,0.32,0.00,12.64,3.00
0.12,0.03,0.00,0.47,0.06,0.32,0.00,12.66,3.00
0.12,0.03,0.00,0.48,0.06,0.32,0.00,12.69,3.00
0.12,0.02,0.00,0.48,0.06,0.32,0.00,12.71,3.00
0.11,0.02,0.00,0.48,0.06,0.32,0.00,12.74,3.00
0.11,0.02,0.00,0.49,0.06,0.32,0.00,12.76,3.00
0.11,0.02,0.00,0.49,0.06,0.32,0.00,12.79,3.00
0.11,0.02,0.00,0.49,0.06,0.32,0.00,12.81,3.00
0.11,0.02,0.00,0.49,0.06,0.33,0.00,12.84,3.00
0.11,0.02,0.00,0.48,0.06,0.33,0.00,12.86,3.00
0.11,0.02,0.00,0.48,0.06,0.33,0.00,12.89,3.00
0.11,0.02,0.00,0.49,0.06,0.33,0.00,12.91,3.00
0.10,0.02,0.00,0.50,0.06,0.31,0.00,12.94,3.00
0.10,0.02,0.00,0.51,0.06,0.30,0.00,12.96,3.00
0.10,0.02,0.00,0.53,0.06,0.30,0.00,12.99,3.00
0.09,0.02,0.00,0.53,0.05,0.30,0.00,13.01,3.00
0.09,0.02,0.00,0.53,0.05,0.30,0.00,13.04,3.00
0.09,0.02,0.00,0.52,0.05,0.31,0.00,13.06,3.00
0.09,0.02,0.00,0.52,0.05,0.31,0.00,13.09,3.00
0.09,0.02,0.00,0.52,0.05,0.32,0.00,13.11,3.00
0.09,0.03,0.00,0.51,0.05,0.32,0.00,13.14,3.00
0.09,0.03,0.00,0.51,0.05,0.32,0.00,13.16,3.00
0.09,0.03,0.00,0.51,0.06,0.32,0.00,13.19,3.00
0.09,0.04,0.00,0.50,0.06,0.32,0.00,13.21,3.00
0.09,0.04,0.00,0.49,0.06,0.32,0.00,13.24,3.00
0.09,0.04,0.00,0.48,0.06,0.32,0.00,13.26,3.00
0.09,0.05,0.00,0.48,0.07,0.32,0.00,13.29,3.00
0.09,0.05,0.00,0.49,0.07,0.30,0.00,13.31,3.00
0.09,0.05,0.00,0.50,0.07,0.29,0.00,13.34,3.00
0.09,0.06,0.00,0.50,0.08,0.28,0.00,13.36,3.00
0.10,0.06,0.00,0.48,0.08,0.28,0.00,13.39,3.00
0.10,0.06,0.00,0.45,0.08,0.31,0.00,13.41,3.00
0.11,0.06,0.00,0.42,0.09,0.33,0.00,13.44,3.00
0.11,0.06,0.00,0.41,0.09,0.33,0.00,13.46,3.00
0.11,0.07,0.00,0.41,0.09,0.32,0.00,13.49,3.00
0.11,0.07,0.00,0.42,0.10,0.30,0.00,13.51,3.00
0.11,0.07,0.00,0.43,0.10,0.29,0.00,13.54,3.00
0.11,0.07,0.00,0.42,0.11,0.29,0.00,13.56,3.00
0.11,0.07,0.00,0.40,0.11,0.31,0.00,13.59,3.00
0.11,0.07,0.00,0.38,0.11,0.32,0.00,13.61,3.00
0.12,0.08,0.00,0.35,0.12,0.33,0.00,13.64,3.00
0.12,0.08,0.00,0.34,0.13,0.33,0.00,13.66,3.00
0.12,0.09,0.00,0.33,0.13,0.32,0.00,13.69,3.00
0.12,0.10,0.00,0.32,0.14,0.30,0.00,13.71,3.00
0.13,0.11,0.00,0.32,0.15,0.30,0.00,13.74,3.00
0.13,0.11,0.01,0.31,0.15,0.29,0.00,13.76,3.00
0.13,0.11,0.01,0.31,0.15,0.29,0.00,13.79,3.00
0.14,0.12,0.01,0.30,0.16,0.28,0.00,13.81,3.00
0.14,0.12,0.01,0.29,0.16,0.28,0.00,13.84,3.00
0.15,0.13,0.01,0.28,0.16,0.28,0.00,13.86,5.00
0.16,0.13,0.01,0.27,0.16,0.28,0.00,13.89,5.00
0.16,0.13,0.01,0.26,0.15,0.28,0.00,13.91,5.00
0.17,0.14,0.01,0.26,0.15,0.28,0.00,13.94,5.00
0.17,0.14,0.01,0.25,0.15,0.28,0.00,13.96,5.00
0.17,0.14,0.01,0.25,0.15,0.28,0.00,13.99,5.00
0.17,0.14,0.01,0.25,0.15,0.28,0.00,14.01,5.00
0.17,0.14,0.01,0.25,0.15,0.28,0.00,14.04,5.00
0.18,0.14,0.01,0.25,0.15,0.28,0.00,14.06,5.00
0.18,0.14,0.01,0.25,0.15,0.28,0.00,14.09,5.00
0.18,0.14,0.01,0.25,0.14,0.27,0.00,14.11,5.00
0.18,0.15,0.01,0.25,0.14,0.27,0.00,14.14,5.00
0.18,0.14,0.01,0.25,0.14,0.27,0.00,14.16,5.00
0.18,0.14,0.01,0.26,0.14,0.27,0.00,14.19,5.00
0.18,0.14,0.01,0.26,0.14,0.27,0.00,14.21,5.00
0.18,0.14,0.01,0.26,0.14,0.27,0.00,14.24,5.00
0.18,0.14,0.01,0.26,0.14,0.27,0.00,14.26,5.00
0.18,0.14,0.01,0.26,0.14,0.27,0.00,14.29,5.00
0.18,0.14,0.01,0.26,0.14,0.27,0.00,14.31,5.00
0.18,0.14,0.01,0.26,0.13,0.27,0.00,14.34,5.00
0.18,0.14,0.01,0.26,0.13,0.27,0.00,14.36,5.00
0.18,0.14,0.01,0.27,0.13,0.27,0.00,14.39,5.00
0.18,0.14,0.01,0.27,0.13,0.27,0.00,14.41,3.00
0.18,0.14,0.01,0.27,0.13,0.27,0.00,14.44,5.00
0.19,0.14,0.01,0.26,0.13,0.27,0.00,14.46,5.00
0.19,0.14,0.01,0.26,0.13,0.27,0.00,14.49,5.00
0.19,0.14,0.01,0.27,0.13,0.27,0.00,14.51,5.00
0.19,0.14,0.01,0.27,0.13,0.26,0.00,14.54,3.00
0.19,0.14,0.01,0.28,0.12,0.26,0.00,14.56,3.00
0.19,0.14,0.01,0.28,0.12,0.26,0.00,14.59,3.00
0.19,0.14,0.01,0.29,0.12,0.26,0.00,14.61,3.00
0.18,0.13,0.01,0.29,0.12,0.26,0.00,14.64,3.00
0.18,0.13,0.01,0.30,0.12,0.27,0.00,14.66,3.00
0.18,0.13,0.01,0.30,0.12,0.27,0.00,14.69,3.00
0.17,0.12,0.01,0.30,0.12,0.28,0.00,14.71,3.00
0.17,0.12,0.01,0.29,0.12,0.28,0.00,14.74,3.00
0.17,0.12,0.01,0.29,0.12,0.28,0.00,14.76,3.00
0.18,0.12,0.01,0.29,0.12,0.28,0.00,14.79,3.00
0.18,0.12,0.01,0.29,0.12,0.28,0.00,14.81,3.00
0.18,0.12,0.01,0.30,0.12,0.28,0.00,14.84,3.00
0.19,0.12,0.01,0.30,0.12,0.27,0.00,14.86,3.00
0.19,0.11,0.01,0.31,0.12,0.27,0.00,14.89,3.00
0.19,0.11,0.01,0.31,0.12,0.27,0.00,14.91,3.00
0.19,0.11,0.01,0.32,0.11,0.27,0.00,14.94,3.00
0.18,0.11,0.01,0.33,0.11,0.27,0.00,14.96,3.00
0.18,0.10,0.01,0.33,0.11,0.27,0.00,14.99,3.00
0.17,0.10,0.01,0.34,0.12,0.27,0.00,15.01,3.00
0.17,0.10,0.01,0.33,0.12,0.28,0.00,15.04,3.00
0.16,0.10,0.01,0.33,0.12,0.28,0.00,15.06,3.00
0.16,0.10,0.01,0.32,0.12,0.29,0.00,15.09,3.00
0.16,0.10,0.01,0.32,0.12,0.29,0.00,15.11,3.00
0.16,0.11,0.01,0.32,0.13,0.28,0.00,15.14,3.00
0.16,0.11,0.01,0.32,0.13,0.28,0.00,15.16,3.00
0.16,0.11,0.01,0.31,0.13,0.28,0.00,15.19,3.00
0.16,0.11,0.01,0.31,0.13,0.27,0.00,15.21,3.00
0.16,0.11,0.01,0.31,0.14,0.27,0.00,15.24,3.00
0.16,0.11,0.01,0.31,0.14,0.27,0.00,15.26,3.00
0.17,0.11,0.01,0.31,0.14,0.27,0.00,15.29,3.00
0.17,0.11,0.01,0.31,0.14,0.27,0.00,15.31,3.00
0.17,0.11,0.01,0.30,0.14,0.27,0.00,15.34,3.00
0.17,0.11,0.01,0.29,0.14,0.28,0.00,15.36,3.00
0.17,0.11,0.01,0.29,0.14,0.28,0.00,15.38,3.00
0.17,0.11,0.01,0.28,0.14,0.28,0.00,15.41,3.00
0.18,0.11,0.01,0.28,0.14,0.28,0.00,15.43,3.00
0.18,0.11,0.01,0.28,0.14,0.28,0.00,15.46,3.00
0.18,0.11,0.01,0.28,0.14,0.27,0.00,15.48,3.00
0.19,0.11,0.01,0.28,0.14,0.27,0.00,15.51,3.00
0.19,0.11,0.01,0.28,0.14,0.27,0.00,15.53,3.00
0.19,0.11,0.01,0.28,0.13,0.27,0.00,15.56,3.00
0.19,0.11,0.01,0.29,0.13,0.28,0.00,15.58,3.00
0.19,0.11,0.01,0.29,0.13,0.28,0.00,15.61,3.00
0.19,0.11,0.00,0.29,0.13,0.28,0.00,15.63,3.00
0.19,0.10,0.00,0.30,0.12,0.28,0.00,15.66,3.00
0.19,0.10,0.00,0.30,0.12,0.28,0.00,15.68,3.00
0.19,0.10,0.00,0.31,0.12,0.28,0.00,15.71,3.00
0.19,0.10,0.00,0.31,0.12,0.28,0.00,15.73,3.00
0.19,0.10,0.00,0.31,0.12,0.28,0.00,15.76,3.00
0.19,0.09,0.00,0.31,0.11,0.29,0.00,15.78,3.00
0.19,0.09,0.00,0.31,0.11,0.29,0.00,15.81,3.00
0.19,0.09,0.00,0.32,0.11,0.29,0.00,15.83,3.00
0.19,0.09,0.00,0.32,0.11,0.29,0.00,15.86,3.00
0.19,0.08,0.00,0.33,0.11,0.29,0.00,15.88,3.00
0.19,0.08,0.00,0.34,0.10,0.29,0.00,15.91,3.00
0.18,0.08,0.00,0.35,0.10,0.28,0.00,15.93,3.00
0.18,0.08,0.00,0.36,0.10,0.28,0.00,15.96,3.00
0.18,0.07,0.00,0.37,0.10,0.28,0.00,15.98,3.00
0.17,0.07,0.00,0.38,0.10,0.28,0.00,16.01,3.00
0.17,0.07,0.00,0.38,0.10,0.28,0.00,16.03,3.00
0.16,0.06,0.00,0.39,0.09,0.29,0.00,16.06,3.00
0.16,0.06,0.00,0.39,0.09,0.29,0.00,16.08,3.00
0.16,0.06,0.00,0.40,0.09,0.29,0.00,16.11,3.00
0.15,0.06,0.00,0.40,0.09,0.29,0.00,16.13,3.00
0.15,0.07,0.00,0.40,0.09,0.29,0.00,16.16,3.00
0.15,0.07,0.00,0.40,0.09,0.29,0.00,16.18,3.00
0.15,0.07,0.00,0.39,0.10,0.30,0.00,16.21,3.00
0.15,0.07,0.00,0.38,0.10,0.30,0.00,16.23,3.00
0.15,0.07,0.00,0.37,0.10,0.31,0.00,16.26,3.00
0.16,0.07,0.00,0.36,0.10,0.31,0.00,16.28,3.00
0.16,0.07,0.00,0.36,0.10,0.31,0.00,16.31,3.00
0.16,0.07,0.00,0.37,0.09,0.30,0.00,16.33,3.00
0.16,0.07,0.00,0.38,0.09,0.29,0.00,16.36,3.00
0.16,0.07,0.00,0.40,0.09,0.28,0.00,16.38,3.00
0.16,0.07,0.00,0.41,0.09,0.28,0.00,16.41,3.00
0.15,0.06,0.00,0.41,0.09,0.28,0.00,16.43,3.00
0.15,0.06,0.00,0.41,0.09,0.30,0.00,16.46,3.00
0.15,0.06,0.00,0.39,0.09,0.31,0.00,16.48,3.00
0.15,0.07,0.00,0.37,0.09,0.32,0.00,16.51,3.00
0.15,0.07,0.00,0.36,0.09,0.32,0.00,16.53,3.00
0.15,0.08,0.00,0.35,0.10,0.32,0.00,16.56,3.00
0.15,0.08,0.00,0.35,0.10,0.31,0.00,16.58,3.00
0.15,0.09,0.00,0.35,0.11,0.31,0.00,16.61,3.00
0.15,0.09,0.00,0.35,0.11,0.30,0.00,16.63,3.00
0.15,0.09,0.00,0.34,0.11,0.30,0.00,16.66,3.00
0.15,0.10,0.00,0.34,0.11,0.30,0.00,16.68,3.00
0.16,0.10,0.00,0.33,0.11,0.30,0.00,16.71,3.00
0.16,0.10,0.00,0.33,0.11,0.29,0.00,16.73,3.00
0.16,0.10,0.00,0.32,0.11,0.29,0.00,16.76,3.00
0.17,0.11,0.01,0.31,0.12,0.29,0.00,16.78,3.00
0.17,0.11,0.01,0.31,0.12,0.30,0.00,16.81,3.00
0.17,0.11,0.01,0.30,0.12,0.30,0.00,16.83,5.00
0.17,0.11,0.01,0.29,0.12,0.30,0.00,16.86,5.00
0.17,0.11,0.01,0.29,0.12,0.30,0.00,16.88,5.00
0.17,0.11,0.01,0.30,0.12,0.29,0.00,16.91,3.00
0.17,0.11,0.01,0.30,0.12,0.29,0.00,16.93,3.00
0.17,0.11,0.01,0.29,0.12,0.29,0.00,16.96,5.00
0.17,0.11,0.01,0.29,0.12,0.30,0.00,16.98,5.00
0.18,0.11,0.01,0.28,0.12,0.30,0.00,17.01,5.00
0.18,0.11,0.01,0.27,0.12,0.30,0.00,17.03,5.00
0.19,0.11,0.01,0.28,0.12,0.30,0.00,17.06,5.00
0.19,0.11,0.01,0.28,0.12,0.29,0.00,17.08,5.00
0.19,0.11,0.01,0.29,0.12,0.29,0.00,17.11,5.00
0.19,0.11,0.01,0.30,0.11,0.28,0.00,17.13,3.00
0.19,0.10,0.00,0.31,0.11,0.28,0.00,17.16,3.00
0.18,0.10,0.00,0.32,0.11,0.28,0.00,17.18,3.00
0.18,0.10,0.00,0.32,0.11,0.29,0.00,17.21,3.00
0.17,0.10,0.00,0.31,0.11,0.30,0.00,17.23,3.00
0.17,0.10,0.00,0.31,0.11,0.30,0.00,17.26,3.00
0.17,0.10,0.00,0.31,0.11,0.30,0.00,17.28,3.00
0.17,0.10,0.01,0.32,0.11,0.30,0.00,17.31,3.00
0.16,0.10,0.01,0.33,0.12,0.29,0.00,17.33,3.00
0.16,0.10,0.01,0.33,0.12,0.28,0.00,17.36,3.00
0.16,0.10,0.01,0.33,0.12,0.28,0.00,17.38,3.00
0.16,0.10,0.01,0.32,0.12,0.29,0.00,17.41,3.00
0.16,0.11,0.01,0.31,0.12,0.29,0.00,17.43,3.00
0.16,0.11,0.01,0.31,0.12,0.29,0.00,17.46,3.00
0.16,0.11,0.01,0.30,0.13,0.28,0.00,17.48,3.00
0.16,0.12,0.01,0.30,0.13,0.28,0.00,17.51,3.00
0.17,0.12,0.01,0.29,0.14,0.28,0.00,17.53,3.00
0.17,0.12,0.01,0.29,0.14,0.27,0.00,17.56,3.00
0.17,0.12,0.01,0.29,0.14,0.27,0.00,17.58,3.00
0.18,0.12,0.01,0.28,0.14,0.27,0.00,17.61,3.00
0.18,0.12,0.01,0.28,0.14,0.27,0.00,17.63,3.00
0.18,0.12,0.01,0.27,0.14,0.27,0.00,17.66,3.00
0.19,0.12,0.01,0.27,0.14,0.27,0.00,17.68,5.00
0.19,0.12,0.01,0.27,0.14,0.27,0.00,17.71,5.00
0.19,0.12,0.01,0.26,0.14,0.27,0.00,17.73,5.00
0.19,0.12,0.01,0.26,0.14,0.27,0.00,17.76,5.00
0.19,0.12,0.01,0.26,0.14,0.27,0.00,17.78,5.00
0.19,0.12,0.01,0.26,0.14,0.27,0.00,17.81,5.00
0.20,0.12,0.01,0.26,0.14,0.27,0.00,17.83,5.00
0.20,0.12,0.01,0.26,0.14,0.27,0.00,17.86,5.00
0.20,0.12,0.01,0.26,0.14,0.27,0.00,17.88,5.00
0.20,0.12,0.01,0.26,0.14,0.27,0.00,17.91,5.00
0.20,0.11,0.01,0.27,0.13,0.27,0.00,17.93,5.00
0.20,0.11,0.01,0.27,0.13,0.27,0.00,17.96,5.00
0.21,0.11,0.01,0.28,0.13,0.27,0.00,17.98,3.00
0.21,0.11,0.01,0.28,0.13,0.27,0.00,18.01,3.00
0.20,0.11,0.01,0.29,0.12,0.27,0.00,18.03,3.00
0.20,0.10,0.01,0.31,0.12,0.27,0.00,18.06,3.00
0.19,0.10,0.01,0.32,0.12,0.27,0.00,18.08,3.00
0.18,0.09,0.01,0.32,0.12,0.27,0.00,18.11,3.00
0.18,0.09,0.01,0.32,0.12,0.28,0.00,18.13,3.00
0.18,0.09,0.01,0.31,0.12,0.29,0.00,18.16,3.00
0.18,0.09,0.01,0.31,0.12,0.29,0.00,18.18,3.00
0.18,0.09,0.01,0.31,0.12,0.29,0.00,18.21,3.00
0.18,0.10,0.01,0.31,0.13,0.29,0.00,18.23,3.00
0.18,0.10,0.01,0.31,0.13,0.28,0.00,18.26,3.00
0.18,0.10,0.01,0.31,0.13,0.28,0.00,18.28,3.00
0.18,0.10,0.01,0.31,0.12,0.28,0.00,18.31,3.00
0.18,0.10,0.01,0.32,0.12,0.28,0.00,18.33,3.00
0.19,0.10,0.01,0.31,0.12,0.28,0.00,18.36,3.00
0.19,0.10,0.01,0.31,0.12,0.28,0.00,18.38,3.00
0.18,0.10,0.01,0.31,0.12,0.27,0.00,18.41,3.00
0.18,0.10,0.01,0.32,0.12,0.27,0.00,18.43,3.00
0.18,0.10,0.01,0.32,0.13,0.27,0.00,18.46,3.00
0.18,0.10,0.01,0.32,0.13,0.27,0.00,18.48,3.00
0.17,0.10,0.01,0.31,0.13,0.28,0.00,18.51,3.00
0.17,0.10,0.01,0.31,0.13,0.28,0.00,18.53,3.00
0.17,0.10,0.01,0.31,0.14,0.28,0.00,18.56,3.00
0.17,0.11,0.01,0.30,0.14,0.27,0.00,18.58,3.00
0.17,0.11,0.01,0.30,0.14,0.27,0.00,18.61,3.00
0.17,0.12,0.01,0.29,0.14,0.27,0.00,18.63,3.00
0.18,0.12,0.01,0.28,0.14,0.26,0.00,18.66,3.00
0.18,0.13,0.01,0.28,0.14,0.26,0.00,18.68,3.00
0.18,0.13,0.01,0.28,0.14,0.26,0.00,18.71,3.00
0.19,0.13,0.01,0.27,0.14,0.25,0.00,18.73,3.00
0.19,0.13,0.01,0.27,0.14,0.25,0.00,18.76,3.00
0.20,0.13,0.01,0.26,0.14,0.26,0.00,18.78,3.00
0.20,0.13,0.01,0.26,0.14,0.26,0.00,18.81,3.00
0.20,0.13,0.01,0.26,0.14,0.26,0.00,18.83,3.00
0.20,0.13,0.01,0.26,0.14,0.26,0.00,18.86,5.00
0.20,0.13,0.01,0.26,0.14,0.26,0.00,18.88,3.00
0.20,0.13,0.01,0.26,0.14,0.26,0.00,18.91,3.00
0.20,0.13,0.01,0.27,0.14,0.26,0.00,18.93,3.00
0.19,0.13,0.01,0.27,0.14,0.26,0.00,18.96,3.00
0.19,0.13,0.01,0.27,0.14,0.27,0.00,18.98,3.00
0.19,0.13,0.01,0.27,0.14,0.26,0.00,19.01,3.00
